id,obuphone,vehicleid,can_param,can_val,can_time,can_id,can_hexval,createddate,can_val_status,alaramid,reqresid,serialno
1848999779,5250928165,37653,Battery SOC,55.6,01/03/2023 0:58,18F201F3,8bd6652f804001e2,03/01/2023 0:59,,a8c42f13-e320-7c92-5f40-116362e11d30,140187198,0b23
1848999778,5251313849,37643,Front_air_pressure_alarm,0,01/03/2023 0:58,18F40117,892880aeae0c00c5,03/01/2023 0:59,,7774b1dc-cb8c-9df3-fe97-c24d275a726d,140187062,18ae
1848999777,5251313834,37642,DCDC_working_status,0,01/03/2023 0:58,0CF602A1,00003151000300fb,03/01/2023 0:59,No Failure,71b1cacd-a755-1163-40cd-4b40140207f1,140187177,471
1848999776,5251230189,37687,Front_fog_lights,0,01/03/2023 0:59,18F40117,8a28d0b4b40c00c5,03/01/2023 0:59,,9bb1c7c2-7cc3-ed95-ff3d-ac0c0a605c7d,140187082,266
1848999775,5250928166,37671,Rear_fog_lights,1,01/03/2023 0:57,18F40117,8a28d0c0c00c1065,03/01/2023 0:59,,7d030d66-cea0-0b2e-8857-b5e5f5b1752f,140187097,2.00E+05
1848999774,5202843543,37673,Bat_failure_status,0,28/02/2023 05:56,18F205F3,5800,03/01/2023 0:59,,74981b26-2975-565d-6c0d-0b078788a5e9,140187165,12c3
1848999773,5251230211,37699,Single undervoltage alarm,2,01/03/2023 0:58,18F214F3,4c4b5e6c00000000,03/01/2023 0:59,Two Level Failure,c72ac91e-07b4-5342-b050-4ca8e8462439,140187148,109
1848999772,5251200251,37678,DCDC_bus_voltage,538,01/03/2023 0:57,0CF602A1,01533762001a0254,03/01/2023 0:59,,7c2a9ace-8598-2a4f-afba-4afa75b5ad72,140187200,1d94
1848999771,5200604719,37694,CAN_failure,0,01/03/2023 0:58,0CF602A1,01303758001f02bf,03/01/2023 0:59,,59e8dfe6-d254-3f59-55ad-a774d25dbb63,140187194,448
1848999770,5251313848,37646,Mileage,106698.625,01/03/2023 0:57,18F40217,55060d00ffffffff,03/01/2023 0:59,,7475ce00-c132-6f48-12ca-d821df73d2e1,140187048,046a
1848999769,5251200260,37685,UnderVoltage alarm,0,01/03/2023 0:58,18F214F3,4.45E+11,03/01/2023 0:59,No Failure,281b9056-9b4d-adcc-e5dd-859a3007419b,140187119,06cf
1848999768,5251230225,37700,CAN_failure,0,01/03/2023 0:59,0CF602A1,0200304e0004001d,03/01/2023 0:59,,2ad3816e-f4d8-09d2-ce86-aa8cf5a035ac,140187191,400
1848999767,5251313822,37654,MCU_temp,50,01/03/2023 0:56,18F501F0,5e5a0802ff250000,03/01/2023 0:59,,b33c048c-aec2-ebdc-bf1a-a146f82652dd,140187031,1d26
1848999766,5202843559,37676,ON_signal,0,01/03/2023 0:56,18F40117,8928c0baba0200c5,03/01/2023 0:59,,8af08bff-774c-f5c7-4393-6aa35649a11a,140187001,1070
1848999765,5251313831,37637,Driver_leaving_seat_alarm,0,01/03/2023 0:59,18F40117,8b2800c0c0020005,03/01/2023 0:59,,cbab0e38-530a-26bf-0d11-c9c3a5e06a30,140187081,039f
1848999764,5250928160,37659,CAN_failure,0,01/03/2023 0:59,0CF602A1,014b3764001102c7,03/01/2023 0:59,,ff4edf2d-c800-86d6-5d60-399b458601f9,140187189,12a4
1848999763,5251230211,37699,Single overvoltage alarm,2,01/03/2023 0:58,18F214F3,4c4b5e6c00000000,03/01/2023 0:59,Two Level Failure,5c6e914e-6e5f-0da2-e44d-08895f87805b,140187148,109
1848999762,5251313815,37655,Charger_Comm_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,1ff2d927-15fc-4b96-cba4-7c83c9e24a8d,140187161,0d1c
1848999761,5251230213,37701,Door_pump_air_pressure_alarm,0,01/03/2023 0:56,18F40117,812890baba0a00c5,03/01/2023 0:59,,2c3d9cde-1a45-c926-c658-2658b2b47a88,140187088,024a
1848999760,5202843559,37676,DCDC_working_status,10,01/03/2023 0:56,0CF602A1,0134375f000802b0,03/01/2023 0:59,Second Level Failure,cf19420e-0a19-8836-08a4-d1f96d9c0a56,140187166,0fb4
1848999759,5251230194,37684,DCDC_real_time_output_voltage,27.5,01/03/2023 0:58,0CF602A1,014c3765000e0253,03/01/2023 0:59,,c1b201d1-dd45-a594-7fa4-002d47cb2718,140187182,728
1848999758,5250928148,37669,Vehicle speed,64,01/03/2023 0:57,18F101D0,4.40E+15,03/01/2023 0:59,,8a9c42d8-45f1-5216-158f-112ae2c9650c,140187203,1b1e
1848999757,5251230190,37688,DCDC_real_time_output_voltage,27.5,01/03/2023 0:58,0CF602A1,013a3764000f02b6,03/01/2023 0:59,,014e7239-ea0c-249e-8ddf-cd0b6b7350f7,140187184,0.00E+00
1848999756,5251230225,37700,Hardware_failure,0,01/03/2023 0:59,0CF602A1,0200304e0004001d,03/01/2023 0:59,,867c3f97-4fa8-99b4-804a-9afd438a58dc,140187191,400
1848999755,5251230211,37699,SOC low alarm,0,01/03/2023 0:58,18F214F3,4c4b5e6c00000000,03/01/2023 0:59,No Failure,3ea2989b-1e3e-34e8-e606-23107279784b,140187148,109
1848999754,5251313819,37639,Battry high temp. alarm,0,01/03/2023 0:58,18F214F3,6.28E+15,03/01/2023 0:59,No Failure,f5518d3f-8f7d-0f3e-1dac-43f680f21b2b,140187115,073a
1848999753,5251313855,37640,Battry high temp. alarm,0,27/02/2023 23:22,18F214F3,4.55E+15,03/01/2023 0:59,No Failure,a2be4092-9787-649c-427c-eae3cca668ff,140187121,15b1
1848999752,5200604719,37694,Hardware_failure,0,01/03/2023 0:58,0CF602A1,01303758001f02bf,03/01/2023 0:59,,85d7f8ca-4899-c01b-9cf5-fcdd8c686703,140187194,448
1848999751,5251313822,37654,MCU_status,11,01/03/2023 0:56,18F501F0,5e5a0802ff250000,03/01/2023 0:59,,426ccdc4-d4e3-b3f3-da09-f869bc815105,140187031,1d26
1848999750,5202843543,37673,DCDC_working_status,10,01/03/2023 0:58,0CF602A1,0148376e0002025e,03/01/2023 0:59,Second Level Failure,867a8f23-4539-0066-81f8-5e9532efee50,140187163,0b3e
1848999749,5251200251,37678,DCDC_life_signal,84,01/03/2023 0:57,0CF602A1,01533762001a0254,03/01/2023 0:59,,8240e9ba-e1bc-fde7-9898-80feabff1abc,140187200,1d94
1848999748,5250928158,37649,DCDC_bus_voltage,528,01/03/2023 0:59,0CF602A1,015237680010022c,03/01/2023 0:59,,addab9e8-fc69-1d35-9d87-5188ea2fec16,140187193,0b40
1848999747,5250928150,37667,remaining charge time,255,01/03/2023 0:57,18F203F3,f7ffffffffffff80,03/01/2023 0:59,,598d7b0c-2f3a-c0b7-ab31-663bfa1b310c,140187179,164a
1848999746,5250928160,37659,Hardware_failure,0,01/03/2023 0:59,0CF602A1,014b3764001102c7,03/01/2023 0:59,,74598618-f623-12ef-494b-4d1cebe98c24,140187189,12a4
1848999745,5251230195,37689,High-voltg interlock alarm,0,01/03/2023 0:59,18F214F3,0,03/01/2023 0:59,Normal,4efcdb68-fc5d-9cb6-7f75-b27746907003,140187103,1476
1848999744,5251313849,37643,Handbrake_status,0,01/03/2023 0:58,18F40117,892880aeae0c00c5,03/01/2023 0:59,,fc6c221a-7001-3c7c-05a0-9bc911bbd508,140187062,18ae
1848999743,5251230213,37701,Front_fog_lights,0,01/03/2023 0:56,18F40117,812890baba0a00c5,03/01/2023 0:59,,a83eff9c-559a-f421-b4dc-9e5776459fe2,140187088,024a
1848999742,5250928166,37671,High-voltg interlock alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,Normal,e965fe26-4cd9-6d64-0a10-7948a9581a43,140187097,2.00E+05
1848999741,5251230189,37687,Rear_fog_lights,1,01/03/2023 0:59,18F40117,8a28d0b4b40c00c5,03/01/2023 0:59,,97a8317a-628f-16f1-6c70-a167b0f0c00f,140187082,266
1848999740,5250928165,37653,Vehicle speed,77,01/03/2023 0:58,18F101D0,44d45002000001a3,03/01/2023 0:59,,f6a10c7b-b584-5b71-2aff-1c7c2d079450,140187198,0b23
1848999739,5251313815,37655,Precharge_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,39eb9ca8-0caa-b158-9d4e-6a6280fe6842,140187161,0d1c
1848999738,5251200260,37685,Overvoltage alarm,0,01/03/2023 0:58,18F214F3,4.45E+11,03/01/2023 0:59,No Failure,316d5a2f-edbd-7375-0b14-2fc0cdfd1d45,140187119,06cf
1848999737,5251313843,37638,Charger_Comm_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,ef85067f-d590-3753-0dff-d21d892a70e6,140187145,189d
1848999736,5251313832,37636,total current of power battery,-3198.99,01/03/2023 0:58,18F201F3,91ea653a86800161,03/01/2023 0:59,,315deee2-f57c-1f97-c819-a3010b5df1ec,140187188,0feb
1848999735,5251313831,37637,Door_pump_air_pressure_alarm,0,01/03/2023 0:59,18F40117,8b2800c0c0020005,03/01/2023 0:59,,c5129fd5-bf50-c3b5-99e0-f9a7c7e7ce12,140187081,039f
1848999734,5251230225,37700,DCDC_bus_voltage,4,01/03/2023 0:59,0CF602A1,0200304e0004001d,03/01/2023 0:59,,0924ba69-fcc5-6179-5b0b-00c87f66e28c,140187191,400
1848999733,5251230194,37684,DCDC_body_temp,61,01/03/2023 0:58,0CF602A1,014c3765000e0253,03/01/2023 0:59,,da8e658b-700a-dffc-09ff-a030a449d98b,140187182,728
1848999732,5251313848,37646,Middle_door_status,0,01/03/2023 0:57,18F40117,87008c00000000c5,03/01/2023 0:59,,b8cefb56-0637-8e34-33ab-0866ce93ec65,140187048,046a
1848999731,5202843543,37673,remaining charge time,35,28/02/2023 05:56,18F203F3,ec2300ffffffff80,03/01/2023 0:59,,531f71dc-f2ba-76dc-7637-ed13f6ec1de0,140187165,12c3
1848999730,5202843559,37676,DCDC_real_time_output_current,26,01/03/2023 0:56,0CF602A1,0134375f000802b0,03/01/2023 0:59,,9865a6f1-12b0-93d2-e8fb-aefff3e7895e,140187166,0fb4
1848999729,5251313855,37640,Temprature Difference,3,27/02/2023 23:22,18F214F3,4.55E+15,03/01/2023 0:59,Three Level Failure,c0e413de-841b-17a0-0f5c-ef6b649e7f3a,140187121,15b1
1848999728,5251230211,37699,UnderVoltage alarm,3,01/03/2023 0:58,18F214F3,4c4b5e6c00000000,03/01/2023 0:59,Three Level Failure,64689f71-390a-8cc9-d22f-a1bcf253f017,140187148,109
1848999727,5251313834,37642,DCDC_real_time_output_current,0,01/03/2023 0:58,0CF602A1,00003151000300fb,03/01/2023 0:59,,b1318b6d-4c70-93c2-0ae3-aba2ad14d1d6,140187177,471
1848999726,5251230190,37688,DCDC_body_temp,60,01/03/2023 0:58,0CF602A1,013a3764000f02b6,03/01/2023 0:59,,3fed58c6-e53b-bdca-13b9-eb418993e142,140187184,0.00E+00
1848999725,5200604719,37694,DCDC_bus_voltage,543,01/03/2023 0:58,0CF602A1,01303758001f02bf,03/01/2023 0:59,,647f98dd-ac95-89d4-459a-1ca56779e325,140187194,448
1848999724,5250928166,37671,SOC leaping alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,Normal,ad231084-e483-ed75-c05b-02cc978eedc8,140187097,2.00E+05
1848999723,5250928150,37667,Battery SOH,9.88,01/03/2023 0:57,18F203F3,f7ffffffffffff80,03/01/2023 0:59,,33dbbade-2258-d4da-6558-738835cece29,140187179,164a
1848999722,5251230225,37700,DCDC_life_signal,29,01/03/2023 0:59,0CF602A1,0200304e0004001d,03/01/2023 0:59,,9b0740c5-6dea-2854-0d42-9c9d7a2d0202,140187191,400
1848999721,5250928144,37675,DCDC_life_signal,82,01/03/2023 0:58,0CF602A1,014a376900080252,03/01/2023 0:59,,fd6250a3-5a4e-d0d8-d754-2d43d010dffa,140187192,0f1a
1848999720,5251313832,37636,total power battery voltage,4.68,01/03/2023 0:58,18F201F3,91ea653a86800161,03/01/2023 0:59,,33a09faf-a2ba-f13c-ac8b-cfedeeb4f232,140187188,0feb
1848999719,5251313815,37655,Bat_cooling_sys_failure,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,9ae223c1-a020-c3d9-5db1-f411f4ec572c,140187161,0d1c
1848999718,5202843559,37676,START_signal,0,01/03/2023 0:56,18F40117,8928c0baba0200c5,03/01/2023 0:59,,e8c3a21b-1064-2d7d-ddee-1d85ed7cfe7a,140187001,1070
1848999717,5202843543,37673,DCDC_real_time_output_current,36,01/03/2023 0:58,0CF602A1,0148376e0002025e,03/01/2023 0:59,,fbd21008-f071-b637-4f08-f7fb0ce8908b,140187163,0b3e
1848999716,5250928158,37649,DCDC_life_signal,44,01/03/2023 0:59,0CF602A1,015237680010022c,03/01/2023 0:59,,cb6f1ef3-da51-32f6-6835-73a1f38d29e6,140187193,0b40
1848999715,5200604719,37694,DCDC_life_signal,191,01/03/2023 0:58,0CF602A1,01303758001f02bf,03/01/2023 0:59,,ba4c643e-1fe0-9526-4ecc-8187f72fb831,140187194,448
1848999714,5251313848,37646,Front_door_status,0,01/03/2023 0:57,18F40117,87008c00000000c5,03/01/2023 0:59,,ce231f9a-2862-05ac-4365-e8d87c6b2209,140187048,046a
1848999713,5251230190,37688,CAN_failure,0,01/03/2023 0:58,0CF602A1,013a3764000f02b6,03/01/2023 0:59,,ab998ebc-640d-0361-a40b-72252ae86a51,140187184,0.00E+00
1848999712,5251313843,37638,Precharge_alarm,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,a20b280f-ef1f-f715-5a15-657f0a603c75,140187145,189d
1848999711,5251313855,37640,Charging_current_alarm,0,27/02/2023 23:22,18F205F3,4000,03/01/2023 0:59,No Failure,48ec2bdb-0e1b-347e-7b0a-58ae961b69cf,140187121,15b1
1848999710,5251200260,37685,Battry high temp. alarm,0,01/03/2023 0:58,18F214F3,4.45E+11,03/01/2023 0:59,No Failure,f49a1c03-d357-32a2-c357-629c976d6cd8,140187119,06cf
1848999709,5251230211,37699,Overvoltage alarm,4,01/03/2023 0:58,18F214F3,4c4b5e6c00000000,03/01/2023 0:59,Four Level Failure,81d0777e-132e-5688-4448-fa30641b3c0c,140187148,109
1848999708,5251230194,37684,CAN_failure,0,01/03/2023 0:58,0CF602A1,014c3765000e0253,03/01/2023 0:59,,5d9a05d4-d7ea-9e21-a7a0-7970cc5cb68c,140187182,728
1848999707,5250928148,37669,DCDC_working_status,10,01/03/2023 0:57,0CF602A1,013c3767000e02a5,03/01/2023 0:59,Second Level Failure,745f389e-658c-6014-ef0c-89f68afec7a4,140187176,1b1d
1848999706,5251230195,37689,SOC leaping alarm,0,01/03/2023 0:59,18F214F3,0,03/01/2023 0:59,Normal,29178022-8333-c01d-8efa-955f8ed77a97,140187103,1476
1848999705,5251230189,37687,High-voltg interlock alarm,0,01/03/2023 0:59,18F214F3,46474a4d00000000,03/01/2023 0:59,Normal,73cca9ed-2b89-af42-fd65-13415c5170da,140187082,266
1848999704,5250928148,37669,DCDC_real_time_output_current,30,01/03/2023 0:57,0CF602A1,013c3767000e02a5,03/01/2023 0:59,,a0b70dd8-4fbf-caca-b077-091a19e92a50,140187176,1b1d
1848999703,5251313834,37642,DCDC_real_time_output_voltage,24.5,01/03/2023 0:58,0CF602A1,00003151000300fb,03/01/2023 0:59,,2aeab2fc-2974-7223-5862-ad8f12ab6cb9,140187177,471
1848999702,5251313822,37654,MCU_temp_alarm,0,01/03/2023 0:56,18F501F0,5e5a0802ff250000,03/01/2023 0:59,,21616fb0-f211-d99c-30ac-4f6e036cdfc0,140187031,1d26
1848999701,5251230213,37701,Rear_fog_lights,1,01/03/2023 0:56,18F40117,812890baba0a00c5,03/01/2023 0:59,,04992de7-c7b2-991f-757e-4794f0c20e56,140187088,024a
1848999700,5250928160,37659,DCDC_bus_voltage,529,01/03/2023 0:59,0CF602A1,014b3764001102c7,03/01/2023 0:59,,060213bc-8e1a-375c-1c94-fe9b03131fd9,140187189,12a4
1848999699,5251313829,37635,drive motor output torque,-1861,01/03/2023 0:58,18F502F0,f808b507bb00107c,03/01/2023 0:59,,11300893-a58c-8818-1e69-0eb2641aad20,140187013,1491
1848999698,5251313849,37643,STOP_status,1,01/03/2023 0:58,18F40117,892880aeae0c00c5,03/01/2023 0:59,,d8b90d44-b12d-203f-a775-c1f2d3a82ea9,140187062,18ae
1848999697,5251313831,37637,Front_fog_lights,0,01/03/2023 0:59,18F40117,8b2800c0c0020005,03/01/2023 0:59,,1cc9dcf3-19f8-4dc8-2083-f155dba5cc25,140187081,039f
1848999696,5251313819,37639,Temprature Difference,3,01/03/2023 0:58,18F214F3,6.28E+15,03/01/2023 0:59,Three Level Failure,9f4df094-9904-9161-3b6c-8e6268e63331,140187115,073a
1848999695,5250928150,37667,BMS life signal,125,01/03/2023 0:57,18F201F3,a1e966747d400164,03/01/2023 0:59,,859fc8b4-f5af-5a95-3866-b0bd909071cd,140187179,164a
1848999694,5250928160,37659,DCDC_life_signal,199,01/03/2023 0:59,0CF602A1,014b3764001102c7,03/01/2023 0:59,,507223df-7be9-5678-eda8-2cc67705784c,140187189,12a4
1848999693,5251313819,37639,Charging_current_alarm,0,01/03/2023 0:58,18F205F3,000a00004c007800,03/01/2023 0:59,No Failure,7b52b238-03bb-6241-375b-366100c3e5d7,140187115,073a
1848999692,5250928166,37671,Single undervoltage alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,5a38145e-8046-a769-90a8-49be320b99e0,140187097,2.00E+05
1848999691,5251230211,37699,Battry high temp. alarm,0,01/03/2023 0:58,18F214F3,4c4b5e6c00000000,03/01/2023 0:59,No Failure,c145a1f7-51c5-6658-4ca1-df3be8c614e8,140187148,109
1848999690,5251313822,37654,Motor_temp_alarm,0,01/03/2023 0:56,18F501F0,5e5a0802ff250000,03/01/2023 0:59,,cf3e1e99-a7b9-dda8-18a1-a38a38177100,140187031,1d26
1848999689,5251313829,37635,Drive motor speed,248,01/03/2023 0:58,18F502F0,f808b507bb00107c,03/01/2023 0:59,,79927a16-6879-d440-9e7e-f64a99501af3,140187013,1491
1848999688,5251313834,37642,DCDC_body_temp,41,01/03/2023 0:58,0CF602A1,00003151000300fb,03/01/2023 0:59,,2e93236a-89e9-2fd8-296b-e54e35e0dd2d,140187177,471
1848999687,5202843543,37673,Battery SOH,9.44,28/02/2023 05:56,18F203F3,ec2300ffffffff80,03/01/2023 0:59,,abfaa047-e29e-d4db-df28-c1ea55143935,140187165,12c3
1848999686,5251313848,37646,Back_warehouse_door_status,0,01/03/2023 0:57,18F40117,87008c00000000c5,03/01/2023 0:59,,e70e8d2f-66f2-df22-9135-9b4e3d9ad7cf,140187048,046a
1848999685,5251230189,37687,SOC leaping alarm,0,01/03/2023 0:59,18F214F3,46474a4d00000000,03/01/2023 0:59,Normal,793caffb-91a8-c32e-e489-bb29e2c223c5,140187082,266
1848999684,5251313831,37637,Rear_fog_lights,0,01/03/2023 0:59,18F40117,8b2800c0c0020005,03/01/2023 0:59,,b3c4e4fb-cb0b-3c27-6083-b8de854c29d0,140187081,039f
1848999683,5251313849,37643,Driver_leaving_seat_alarm,0,01/03/2023 0:58,18F40117,892880aeae0c00c5,03/01/2023 0:59,,f54ed945-194a-0c02-c932-cfbcb3cfb2bb,140187062,18ae
1848999682,5251230213,37701,High-voltg interlock alarm,0,01/03/2023 0:56,18F214F3,4.85E+15,03/01/2023 0:59,Normal,b2f02ac0-e136-2bc2-c8d2-08623febb17f,140187088,024a
1848999681,5251230211,37699,Temprature Difference,4,01/03/2023 0:58,18F214F3,4c4b5e6c00000000,03/01/2023 0:59,Four Level Failure,c607d7b4-a81c-0340-b577-a421decb06fd,140187148,109
1848999680,5250928148,37669,DCDC_real_time_output_voltage,27.5,01/03/2023 0:57,0CF602A1,013c3767000e02a5,03/01/2023 0:59,,15e6c846-7c9e-5f9b-5cf7-be0331f023e8,140187176,1b1d
1848999679,5251230195,37689,Single undervoltage alarm,0,01/03/2023 0:59,18F214F3,0,03/01/2023 0:59,No Failure,42cf2a1d-3210-7e1c-3fec-54fb7e97d12a,140187103,1476
1848999678,5250928165,37653,DCDC_working_status,10,01/03/2023 0:58,0CF602A1,014a3770000802bd,03/01/2023 0:59,Second Level Failure,4b02f5fb-482c-00e4-f3df-82ef2689b915,140187169,0b22
1848999677,5251313855,37640,Discharging_current_alarm,0,27/02/2023 23:22,18F205F3,4000,03/01/2023 0:59,No Failure,5ccd08af-ab90-b019-7222-890d39fe129a,140187121,15b1
1848999676,5251313832,37636,Battery SOC,58,01/03/2023 0:58,18F201F3,91ea653a86800161,03/01/2023 0:59,,fcf40edb-9722-b1cc-7f34-ea73ce666044,140187188,0feb
1848999675,5251313843,37638,Bat_cooling_sys_failure,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,9daf75b2-b1dd-45a1-2b8f-d85e45d54ee6,140187145,189d
1848999674,5251313815,37655,BMS_Comm_failure,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,8264f73a-0da0-d04d-6d37-6055c1232589,140187161,0d1c
1848999673,5251230190,37688,Hardware_failure,0,01/03/2023 0:58,0CF602A1,013a3764000f02b6,03/01/2023 0:59,,7b397b38-f1b1-c969-46b5-d3f2c64f1e14,140187184,0.00E+00
1848999672,5251200260,37685,Temprature Difference,3,01/03/2023 0:58,18F214F3,4.45E+11,03/01/2023 0:59,Three Level Failure,42526ce7-5f1f-7169-d486-c032f9a86ebb,140187119,06cf
1848999671,5202843559,37676,Left_turn_signal,1,01/03/2023 0:56,18F40117,8928c0baba0200c5,03/01/2023 0:59,,9e17df8b-e1e9-e64d-8125-382318e54c2a,140187001,1070
1848999670,5251230194,37684,Hardware_failure,0,01/03/2023 0:58,0CF602A1,014c3765000e0253,03/01/2023 0:59,,d270fbb8-882d-b624-bed4-7b0ee360553a,140187182,728
1848999669,5251230211,37699,Charging_current_alarm,0,01/03/2023 0:58,18F205F3,5800,03/01/2023 0:59,No Failure,93dad90e-1f20-a1a9-4a83-6f7ad18a9082,140187148,109
1848999668,5251313819,37639,Discharging_current_alarm,0,01/03/2023 0:58,18F205F3,000a00004c007800,03/01/2023 0:59,No Failure,ec5175d7-c220-fb1d-d8f2-cc6965f5555a,140187115,073a
1848999667,5250928148,37669,DCDC_body_temp,63,01/03/2023 0:57,0CF602A1,013c3767000e02a5,03/01/2023 0:59,,6b409a63-c05f-7eeb-2c3b-732420bfb9e3,140187176,1b1d
1848999666,5250928166,37671,Single overvoltage alarm,0,01/03/2023 0:57,18F214F3,0,03/01/2023 0:59,No Failure,07ed6da8-cf40-a237-9669-38e33ab585cd,140187097,2.00E+05
1848999665,5251230225,37700,Mileage,17540.25,01/03/2023 0:58,18F40217,22240200ffffffff,03/01/2023 0:59,,f616ff46-5c56-d80e-eb50-1db9f0f90100,140187123,03f5
1848999664,5251313822,37654,MCU_communication_failure_alarm,0,01/03/2023 0:56,18F501F0,5e5a0802ff250000,03/01/2023 0:59,,dd89cccc-36c8-e952-19e8-97102351b0c4,140187031,1d26
1848999663,5251313834,37642,CAN_failure,0,01/03/2023 0:58,0CF602A1,00003151000300fb,03/01/2023 0:59,,8de4b626-c15f-7a1c-7074-6c53762e6ac5,140187177,471
1848999662,5251313831,37637,High-voltg interlock alarm,0,01/03/2023 0:59,18F214F3,0,03/01/2023 0:59,Normal,32cf22ca-798f-b204-356c-0687090025b8,140187081,039f
1848999661,5251313857,37668,drive motor output torque,-1859,01/03/2023 0:58,18F502F0,b608d10871041482,03/01/2023 0:59,,f7b53adf-72c1-8968-17ae-a70230b6dd50,140187016,732
1848999660,5250928150,37667,total current of power battery,-3198.98,01/03/2023 0:57,18F201F3,a1e966747d400164,03/01/2023 0:59,,14599934-bcc9-2fb2-d298-549bfe7ae73b,140187179,164a
1848999659,5202843559,37676,DCDC_real_time_output_voltage,27.5,01/03/2023 0:56,0CF602A1,0134375f000802b0,03/01/2023 0:59,,2561111b-eb87-7697-96ea-c53f0f6705f7,140187166,0fb4
1848999658,5202843543,37673,BMS life signal,113,28/02/2023 05:56,18F201F3,ad6d6a147140014f,03/01/2023 0:59,,1cd439e2-4aaa-0cdc-d3f7-90ecff1212b6,140187165,12c3
1848999657,5251230189,37687,Single undervoltage alarm,3,01/03/2023 0:59,18F214F3,46474a4d00000000,03/01/2023 0:59,Three Level Failure,552b2f48-5f8a-ea07-e7bb-4388633b76d0,140187082,266
1848999656,5251313815,37655,Heating_status,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,b4e194b8-f8a4-67c1-8893-e69b98912412,140187161,0d1c
1848999655,5251230195,37689,Single overvoltage alarm,0,01/03/2023 0:59,18F214F3,0,03/01/2023 0:59,No Failure,78e04408-c4a5-797b-c3be-9cf7613c1c35,140187103,1476
1848999654,5202843543,37673,DCDC_real_time_output_voltage,27.5,01/03/2023 0:58,0CF602A1,0148376e0002025e,03/01/2023 0:59,,66589641-d959-96c0-1d81-e3f2f9aa20d1,140187163,0b3e
1848999653,5251230213,37701,SOC leaping alarm,0,01/03/2023 0:56,18F214F3,4.85E+15,03/01/2023 0:59,Normal,a4fe41a9-c8e2-fa52-7189-51530596f3ca,140187088,024a
1848999652,5251313855,37640,SOC_difference_alarm,0,27/02/2023 23:22,18F205F3,4000,03/01/2023 0:59,No Failure,9ce31ec9-498f-f4b6-859f-ee153e8277a3,140187121,15b1
1848999651,5251313843,37638,BMS_Comm_failure,0,01/03/2023 0:57,18F205F3,4000,03/01/2023 0:59,,babd9707-769a-bef0-7cfb-5ced14fbf8c5,140187145,189d
1848999650,5251313848,37646,ON_signal,0,01/03/2023 0:57,18F40117,87008c00000000c5,03/01/2023 0:59,,e63aef93-ce3e-4dcb-d5e1-6715ec3212d3,140187048,046a
1848999649,5250928165,37653,DCDC_real_time_output_current,37,01/03/2023 0:58,0CF602A1,014a3770000802bd,03/01/2023 0:59,,09f82768-0246-be7b-aa82-fe3d9ce3256d,140187169,0b22
1848999648,5251200260,37685,Charging_current_alarm,0,01/03/2023 0:58,18F205F3,4000,03/01/2023 0:59,No Failure,8d7e04b8-937c-e066-ea1c-25c7e8d2a01e,140187119,06cf
1848999647,5251230211,37699,Discharging_current_alarm,0,01/03/2023 0:58,18F205F3,5800,03/01/2023 0:59,No Failure,17c2d2e0-07fe-5448-4bd5-d4eb512a703c,140187148,109
1848999646,5251313832,37636,Vehicle speed,70,01/03/2023 0:58,18F101D0,446d2402000001d1,03/01/2023 0:59,,c44d1194-5431-2dc1-158d-a6e39eb4d3ac,140187188,0feb
1848999645,5250928148,37669,CAN_failure,0,01/03/2023 0:57,0CF602A1,013c3767000e02a5,03/01/2023 0:59,,4aff00b9-64bd-e73e-ecf8-16c19b206f19,140187176,1b1d
1848999644,5251230225,37700,Middle_door_status,0,01/03/2023 0:58,18F40117,78229c00000000c5,03/01/2023 0:59,,4f8150b2-3896-cab7-9a90-14747a3aee00,140187123,03f5
1848999643,5251313829,37635,Motor_temp,0,01/03/2023 0:58,18F501F0,53500b02ff250000,03/01/2023 0:59,,89166605-9a01-16d7-9523-4f1d7007b030,140187013,1491
1848999642,5251313857,37668,Drive motor speed,182,01/03/2023 0:58,18F502F0,b608d10871041482,03/01/2023 0:59,,6f278d56-d3d3-5754-ca9e-00f772071224,140187016,732
1848999641,5251313822,37654,MCU_failure_status,0,01/03/2023 0:56,18F501F0,5e5a0802ff250000,03/01/2023 0:59,,c9d8df7e-3c37-19d0-e07f-41d1933af17f,140187031,1d26
1848999640,5251230190,37688,DCDC_bus_voltage,527,01/03/2023 0:58,0CF602A1,013a3764000f02b6,03/01/2023 0:59,,97ae92af-825c-4a45-a4ee-baf7d8c31173,140187184,0.00E+00
